Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
HIBRM,HIBRM4,Hibiscus brackenridgei A. Gray var. mokuleianus M.J. Roe,,
HIBRM3,,Hibiscus brackenridgei A. Gray ssp. molokaianus (Rock ex Caum) F.D. Wilson,Brackenridge's rosemallow,Malvaceae
HIBRM3,HIBRM2,Hibiscus brackenridgei A. Gray var. molokaianus Rock ex Caum,,
HICA10,,Hieracium caespitosum Dumort.,meadow hawkweed,Asteraceae
HICA10,HIPR,Hieracium pratense Tausch,,
HICA11,,Hitchenia caulina (J. Graham) Baker,chavar,Zingiberaceae
HICA3,,Hieracium canadense Michx.,Canadian hawkweed,Asteraceae
HICA4,,Hieracium carneum Greene,Huachuca hawkweed,Asteraceae
HICA5,,Hibiscus cannabinus L.,brown Indianhemp,Malvaceae
HICA6,,Hibiscus calyphyllus Cav.,lemonyellow rosemallow,Malvaceae
HICA6,HIRO,Hibiscus rockii O. Deg. & I. Deg.,,
HICAC,,Hieracium canadense Michx. var. canadense,Canadian hawkweed,Asteraceae
HICAC,HICO7,Hieracium columbianum auct. non Rydb.,,
HICAC,HIKAC,Hieracium kalmii L. var. canadense (Michx.) Reveal,,
HICAC,HISCC2,Hieracium scabriusculum Schwein. var. columbianum auct. non (Rydb.) Lepage,,
HICAC,HIUMC,Hieracium umbellatum L. var. canadense (Michx.) Breitung,,
HICAC,HIUMS,Hieracium umbellatum L. var. scabriusculum Farw.,,
HICE2,,Hilaria cenchroides Kunth [excluded],,Poaceae
HICL,,Hibiscus clayi O. Deg. & I. Deg.,red Kauai rosemallow,Malvaceae
HICL,HINE,Hibiscus newhousei Roe,,
HICL2,,Hibiscus clypeatus L.,Congo mahoe,Malvaceae
HICO,,Hibiscus coulteri Harv. ex A. Gray,desert rosemallow,Malvaceae
HICO,HICOB,Hibiscus coulteri Harv. ex A. Gray var. brevipedunculatus M.E. Jones,,
HICO2,,Hibiscus coccineus Walter,scarlet rosemallow,Malvaceae
HICO2,HISE,Hibiscus semilobatus Chapm.,,
HICO3,,Hippocrepis comosa L.,horseshoe vetch,Fabaceae
HICO6,,Hippocrepis commutata Pau,hippocrepis,Fabaceae
HICR,,Hibiscadelphus crucibracteatus Hobdy,lava hau kuahiwi,Malvaceae
HICY,,Hieracium cynoglossoides Arv.-Touv.,houndstongue hawkweed,Asteraceae
HICY,HISCG,Hieracium scouleri Hook. var. griseum (Rydb.) A. Nelson,,
HIDA,,Hibiscus dasycalyx S.F. Blake & Shiller,Neches River rosemallow,Malvaceae
HIDE,,Hibiscus denudatus Benth.,paleface,Malvaceae
HIDE,HIDEI,Hibiscus denudatus Benth. var. involucellatus A. Gray,,
HIDI,,Hibiscadelphus distans Bishop & D.R. Herbst,Kauai hau kuahiwi,Malvaceae
HIEL,,Hibiscus elatus Sw.,mahoe,Malvaceae
HIEL,PAEL2,Pariti elatum (Sw.) G. Don,,
HIEM,,Hippocrepis emerus (L.) Lassen,,Fabaceae
HIEME,,Hippocrepis emerus (L.) Lassen ssp. emeroides (Boiss. & Spruner) Greuter & Burdet ex Lassen,,Fabaceae
HIEME,COEM4,Coronilla emeroides Boiss. & Spruner,,
HIERA,,Hieracium L.,hawkweed,Asteraceae
HIERO,,Hierochloe R. Br.,sweetgrass,Poaceae
HIFA2,,Hieracium ×fassettii Lepage,hawkweed,Asteraceae
HIFA3,,Hiraea faginea (Sw.) Nied. [excluded],,Malpighiaceae
HIFAF,,Hieracium ×fassettii Lepage var. fassettii,hawkweed,Asteraceae
HIFAM,,Hieracium ×fassettii Lepage var. mendicum Lepage (pro nm.),hawkweed,Asteraceae
HIFAW,,Hieracium ×fassettii Lepage var. wisconsinense Lepage (pro nm.),hawkweed,Asteraceae
HIFE,,Hieracium fendleri Sch. Bip.,yellow hawkweed,Asteraceae
HIFE2,,Hieracium ×fernaldii Lepage,hawkweed,Asteraceae
HIFE2,HICAH,Hieracium canadense Michx. var. hirtirameum Fernald,,
HIFED,,Hieracium fendleri Sch. Bip. var. discolor A. Gray,yellow hawkweed,Asteraceae
HIFEF,,Hieracium fendleri Sch. Bip. var. fendleri,yellow hawkweed,Asteraceae
HIFEF,CHFE5,Chlorocrepis fendleri (Sch. Bip.) W.A. Weber,,
HIFEM,,Hieracium fendleri Sch. Bip. var. mogollense A. Gray,Mogollon hawkweed,Asteraceae
HIFL2,,Hieracium ×flagellare Willd. (pro sp.),hawkweed,Asteraceae
HIFL3,,Hieracium ×floribundum Wimm. & Grab. (pro sp.),hawkweed,Asteraceae
HIFL3,HIAU2,Hieracium auricula L. p.p.,,
HIFL3,HIDO,Hieracium ×dorei Lepage,,
HIFLC,,Hieracium ×flagellare Willd. var. cernuiforme (Naegeli & Peter) Lepage (pro nm.),hawkweed,Asteraceae
HIFLC,HIDU2,Hieracium ×duplex Peter,,
HIFLC,HIFLC2,Hieracium flagellare Willd. ssp. cernuiforme Naegeli & Peter,,
HIFLC,HIMA4,Hieracium ×macrostolonum G. Schneid.,,
HIFLF,,Hieracium ×flagellare Willd. var. flagellare,hawkweed,Asteraceae
HIFLG3,,Hieracium ×flagellare Willd. var. glatzense (Naegeli & Peter) Lepage [excluded],,Asteraceae
HIFLG3,HIFLG4,Hieracium flagellare Willd. ssp. glatzense Naegeli & Peter,,
HIFU,,Hibiscus furcellatus Lam.,lindenleaf rosemallow,Malvaceae
HIFU2,,Hieracium ×fuscatrum Naegeli & Peter (pro sp.),hawkweed,Asteraceae
HIFUY,,Hibiscus furcellatus Lam. var. youngianus (Gaudich. ex Hook. & Arn.) Hochr.,lindenleaf rosemallow,Malvaceae
HIFUY,HIYO,Hibiscus youngianus Gaudich. ex Hook. & Arn.,,
HIGI,,Hibiscadelphus giffardianus Rock,Kilauea hau kuahiwi,Malvaceae
HIGL2,,Hippocrepis glauca Ten.,,Fabaceae
HIGL3,,Hieracium glomeratum Froel.,queen-devil hawkweed,Asteraceae
HIGR,,Hieracium gracile Hook.,slender hawkweed,Asteraceae
HIGR2,,Hieracium greenei A. Gray,Greene's hawkweed,Asteraceae
HIGR3,,Hieracium gronovii L.,queendevil,Asteraceae
HIGR3,HIGRF,Hieracium gronovii L. var. foliosum Michx.,,
HIGR4,,Hibiscus grandiflorus Michx.,swamp rosemallow,Malvaceae
HIGR5,,Hieracium greenii Porter & Britton,Maryland hawkweed,Asteraceae
HIGR5,HITR5,Hieracium traillii Greene,,
HIGR7,,Hieracium ×grohii Lepage,hawkweed,Asteraceae
HIGRA,,Hieracium gracile Hook. var. alaskanum Zahn,Alaska hawkweed,Asteraceae
HIGRD,,Hieracium gracile Hook. var. detonsum (A. Gray) A. Gray,low alpine hawkweed,Asteraceae
HIGRF2,,Hieracium ×grohii Lepage var. farwellii Lepage,hawkweed,Asteraceae
HIGRG,,Hieracium gracile Hook. var. gracile,slender hawkweed,Asteraceae
HIGRG,CHTRG,Chlorocrepis tristis (Willd. ex Spreng.) Á. Löve & D. Löve ssp. gracilis (Hook.) W.A. Weber,,
HIGRG,HIGRD2,Hieracium gracile Hook. var. densifloccosum (Zahn) Cronquist,,
HIGRG,HITRG,Hieracium triste Willd. ex Spreng. ssp. gracile (Hook.) Calder & Roy L. Taylor,,
HIGRG,HITRG2,Hieracium triste Willd. ex Spreng. var. gracile (Hook.) A. Gray,,
HIGRG2,,Hieracium ×grohii Lepage var. grohii,hawkweed,Asteraceae
HIGRY,,Hieracium gracile Hook. var. yukonense A.E. Porsild,Yukon hawkweed,Asteraceae
HIHI,,Hierochloe hirta (Schrank) Borbás,northern sweetgrass,Poaceae
HIHIA,,Hierochloe hirta (Schrank) Borbás ssp. arctica (J. Presl) G. Weim.,northern sweetgrass,Poaceae
HIHIA,ANHIA,Anthoxanthum hirtum (Schrank) Y. Schouten & Veldkamp ssp. arcticum (J. Presl) G. Tucker,,
HIHIA,HIODA,Hierochloe odorata (L.) P. Beauv. ssp. arctica (J. Presl) Tzvelev,,
HIHIH2,,Hierochloe hirta (Schrank) Borbás ssp. hirta (Schrank) Borbás [excluded],northern sweetgrass,Poaceae
HIHIH2,ANHI8,Anthoxanthum hirtum (Schrank) Y. Schouten & Veldkamp,,
HIHIH2,HIODH2,Hierochloe odorata (L.) P. Beauv. ssp. hirta (Schrank) Tzvelev,,
HIHO,,Hieracium horridum Fr.,prickly hawkweed,Asteraceae
HIHU,,Hibiscadelphus hualalaiensis Rock,Hualalai hau kuahiwi,Malvaceae
HIIN2,,Histiopteris incisa (Thunb.) J. Sm.,batwing fern,Dennstaedtiaceae
HIIN3,,Hirschfeldia incana (L.) Lagr.-Foss.,shortpod mustard,Brassicaceae
HIIN3,BRGE,Brassica geniculata (Desf.) J. Ball,,
HIIN3,BRIN17,Brassica incana Ten.,,
HIIN3,SIIN8,Sinapis incana L.,,
HIKA2,,Hieracium kalmii L.,Kalm's hawkweed,Asteraceae
HIKAF,,Hieracium kalmii L. var. fasciculatum (Pursh) Lepage,Canadian hawkweed,Asteraceae
HIKAF,HICAF,Hieracium canadense Michx. var. fasciculatum (Pursh) Fernald,,
HIKAK2,,Hieracium kalmii L. var. kalmii,Kalm's hawkweed,Asteraceae
HIKAK2,HICAK,Hieracium canadense Michx. var. kalmii (L.) Scoggan,,
HIKAS2,,Hieracium kalmii L. var. subintegrum (Lepage) Lepage,Kalm's hawkweed,Asteraceae
HIKAS2,HICAS2,Hieracium canadense Michx. var. subintegrum Lepage,,
HIKO,,Hibiscus kokio Hillebr. ex Wawra,red rosemallow,Malvaceae
HIKOK,,Hibiscus kokio Hillebr. ex Wawra ssp. kokio,red rosemallow,Malvaceae
HIKOK,HIKA,Hibiscus kahilii Forbes,,
HIKOK,HIKOP,Hibiscus kokio Hillebr. ex Wawra var. pekeloi O. Deg. & I. Deg.,,
HIKOK,HIKOP2,Hibiscus kokio Hillebr. ex Wawra var. pukoonis Caum,,
HIKOK,HIOA,Hibiscus oahuensis O. Deg. & I. Deg.,,
HIKOK,HIUL,Hibiscus ula O. Deg. & I. Deg.,,
HIKOS,,Hibiscus kokio Hillebr. ex Wawra ssp. saintjohnianus (Roe) D.M. Bates,St. John's rosemallow,Malvaceae
HIKOS,HIRO2,Hibiscus roeatae H. St. John,,
HIKOS,HISA3,Hibiscus saintjohnianus Roe,,
HILA,,Hippuris lanceolata Retz.,,Hippuridaceae
HILA10,,Hieracium lactucella Wallr.,European hawkweed,Asteraceae
HILA2,,Hibiscus laevis All.,halberdleaf rosemallow,Malvaceae
HILA2,HIMI2,Hibiscus militaris Cav.,,
HILA4,,Hieracium laevigatum Willd.,smooth hawkweed,Asteraceae
HILA4,HIAC5,Hieracium acranthophorum Om.,,
HILA4,HIACI2,Hieracium acranthophorum Om. var. isortoquense Böcher,,
HILA4,HIDE3,Hieracium devoldii Om.,,
HILA4,HIEU2,Hieracium eugenii Om.,,
HILA4,HIMU8,Hieracium musartutense Om.,,
HILA4,HINE3,Hieracium nepiocratum Om.,,
HILA4,HIRI4,Hieracium rigorosum (Laest.) Almquist,,
HILA4,HIRIN2,Hieracium rigorosum (Laest.) Almquist var. nanusekense Om.,,
HILA4,HIRIS2,Hieracium rigorosum (Laest.) Almquist var. sermilikense Om.,,
HILA4,HIRIU2,Hieracium rigorosum (Laest.) Almquist var. unanakense Om.,,
HILA4,HIST6,Hieracium stiptocaule Om.,,
HILA6,,Hibiscus lasiocarpos Cav.,rosemallow,Malvaceae
HILA6,HICA7,Hibiscus californicus Kellogg,,
HILA6,HILAO,Hibiscus lasiocarpos Cav. var. occidentalis (Torr.) A. Gray,,
HILA6,HILE4,Hibiscus leucophyllus Shiller,,
HILA6,HIMOL,Hibiscus moscheutos L. ssp. lasiocarpos (Cav.) O.J. Blanch.,,
HILA6,HIMOO,Hibiscus moscheutos L. var. occidentalis Torr.,,
HILA6,HIPL2,Hibiscus platanoides Greene,,
HILA8,,Hieracium lachenalii C.C. Gmel.,common hawkweed,Asteraceae
HILA8,HIAC4,Hieracium acuminatum Jord.,,
HILA8,HIVU,Hieracium vulgatum Fr.,,
HILAR,,Hilaria Kunth,curly-mesquite,Poaceae
HILE2,,Hieracium lemmonii A. Gray,Lemmon's hawkweed,Asteraceae
HILE2,HICR2,Hieracium crepidispermum Fr.,,
HILLE,,Hillebrandia Oliv.,hillebrandia,Begoniaceae
HILLI,,Hillia Jacq.,hillia,Rubiaceae
HILO,,Hieracium longiberbe Howell,longbeard hawkweed,Asteraceae
HILO2,,Hieracium longipilum Torr.,hairy hawkweed,Asteraceae
HILO3,,Hippobroma longiflora (L.) G. Don,madamfate,Campanulaceae
HILO3,ISLO3,Isotoma longiflora (L.) C. Presl,,
HILO3,LALO2,Laurentia longiflora (L.) Peterm.,,
HILU,,Hibiscus lunariifolius Willd.,hibiscus,Malvaceae
HIMA10,,Hieracium marianum Willd.,Maryland hawkweed,Asteraceae
HIMA10,HIMA,"Hieracium ×marianum Willd. (pro sp.), database artifact",,
HIMA10,HIPE2,Hieracium pennsylvanicum Fr.,,
HIMA2,,Hippomane mancinella L.,manchineel,Euphorbiaceae
HIMA3,,Hieracium maculatum Sm.,spotted hawkweed,Asteraceae
HIMA5,,Hibiscus macrophyllus Roxb. ex Hornem.,largeleaf rosemallow,Malvaceae
HIMA6,,Hibiscus martianus Zucc.,heartleaf rosemallow,Malvaceae
HIMA6,HICA2,Hibiscus cardiophyllus A. Gray,,
HIME,,Hieracium megacephalon Nash,coastal plain hawkweed,Asteraceae
HIME,HIAR3,Hieracium argyraeum Small,,
HIMO,,Hibiscus moscheutos L.,crimsoneyed rosemallow,Malvaceae
HIMO,HIIN5,Hibiscus incanus Wendl. f.,,
HIMO,HIMOI,Hibiscus moscheutos L. ssp. incanus (Wendl. f.) H.E. Ahles,,
HIMO,HIMOM,Hibiscus moscheutos L. ssp. moscheutos,,
HIMO,HIMOP,Hibiscus moscheutos L. ssp. palustris (L.) R.T. Clausen,,
HIMO,HIMOP2,Hibiscus moscheutos L. var. purpurascens Sweet,,
HIMO,HIOC2,Hibiscus oculiroseus Britton,,
HIMO,HIOP,Hibiscus opulifolius Greene,,
HIMO,HIPA6,Hibiscus palustris L.,,
HIMO,HIPI4,Hibiscus pinetorum Greene,,
HIMO2,,Hippuris montana Ledeb.,mountain mare's-tail,Hippuridaceae
HIMU,,Hieracium murorum L.,wall hawkweed,Asteraceae
HIMU3,,Hibiscus mutabilis L.,Dixie rosemallow,Malvaceae
HIMU6,,Hippocrepis multisiliquosa L.,,Fabaceae
HIOC,,Hierochloe occidentalis Buckley,California sweetgrass,Poaceae
HIOC,ANOC5,Anthoxanthum occidentale (Buckley) Veldkamp,,
HIOC,HIMA8,Hierochloe macrophylla Thurb. ex Bol.,,
HIOD,,Hierochloe odorata (L.) P. Beauv.,sweetgrass,Poaceae
HIOD,ANNI3,Anthoxanthum nitens (Weber) Y. Schouten & Veldkamp,,
HIOD,HIFR,Hierochloe fragrans (Willd.) Roem. & Schult.,,
HIOD,HINA,Hierochloe nashii (E.P. Bicknell) Kaczmarek,,
HIOD,HIODF,Hierochloe odorata (L.) P. Beauv. var. fragrans (Willd.) K. Richt.,,
HIOD,HOOD,Holcus odoratus L.,,
HIOD,SANA2,Savastana nashii E.P. Bicknell,,
HIOD,SAOD3,Savastana odorata (L.) Scribn.,,
HIOD,TOOD2,Torresia odorata (L.) Hitchc.,,
HIODD2,,Hierochloe odorata (L.) P. Beauv. ssp. dahurica (Trin.) Printz [excluded],,Poaceae
HIPA2,,Hieracium paniculatum L.,Allegheny hawkweed,Asteraceae
HIPA3,,Hierochloe pauciflora R. Br.,arctic sweetgrass,Poaceae
HIPA3,ANAR20,Anthoxanthum arcticum Veldkamp,,
HIPA3,SAPA17,Savastana pauciflora (R. Br.) Scribn. & Merr.,,
HIPA4,,Hillia parasitica Jacq.,tibey trepador,Rubiaceae
HIPE3,,Hibiscus pernambucensis Arruda,seaside mahoe,Malvaceae
HIPH,,Hibiscus phoeniceus Jacq.,Brazilian rosemallow,Malvaceae
HIPH,HIBR2,"Hibiscus brasiliensis L., nom. utique rej.",,
HIPI,,Hieracium pilosella L.,mouseear hawkweed,Asteraceae
HIPI2,,Hieracium piloselloides Vill.,tall hawkweed,Asteraceae
HIPI2,HIFL,Hieracium florentinum All.,,
HIPIN,,Hieracium pilosella L. var. niveum Müll. Arg.,mouseear hawkweed,Asteraceae
HIPIP,,Hieracium pilosella L. var. pilosella,mouseear hawkweed,Asteraceae
HIPO,,Hibiscus poeppigii (Spreng.) Garcke,Poeppig's rosemallow,Malvaceae
HIPO,HIPI5,Hibiscus pilosus auct. non (Sw.) Fawc. & Rendle,,
HIPPE,,Hippeastrum Herb.,hippeastrum,Liliaceae
HIPPO,,Hippomane L.,hippomane,Euphorbiaceae
HIPPO2,,Hippocratea L.,hippocratea,Hippocrateaceae
HIPPO3,,Hippobroma G. Don,hippobroma,Campanulaceae
HIPPO4,,Hippophae L.,seaberry,Elaeagnaceae
HIPPO5,,Hippocrepis L.,hippocrepis,Fabaceae
HIPPU,,Hippuris L.,mare's-tail,Hippuridaceae
HIPR2,,Hieracium pringlei A. Gray,Pringle's hawkweed,Asteraceae
HIPR3,,Hieracium praealtum Vill. ex Gochnat,kingdevil,Asteraceae
HIPR7,,Hieracium prenanthoides Vill.,hawkweed,Asteraceae
HIPRD,,Hieracium praealtum Vill. ex Gochnat var. decipiens W.D.J. Koch,kingdevil,Asteraceae
HIPRP2,,Hieracium praealtum Vill. ex Gochnat var. praealtum Vill. ex Gochnat [excluded],kingdevil,Asteraceae
HIPTA,,"Hiptage Gaertn., nom. cons.",hiptage,Malpighiaceae
HIPU,,Hippeastrum puniceum (Lam.) Kuntze,Barbados lily,Liliaceae
HIPU,AMPU8,Amaryllis punicea Lam.,,
HIPU,HIEQ,Hippeastrum equestre (Aiton) Herb.,,
HIPU2,,Hibiscadelphus ×puakuahiwi K. Baker & S. Allen,hibiscadelphus,Malvaceae
HIRA,,Hibiscus radiatus Cav.,monarch rosemallow,Malvaceae
HIRAE2,,Hiraea Jacq.,,Malpighiaceae
HIRE,,Hippeastrum reginae (L.) Herb. [excluded],,Liliaceae
HIRE,AMRE5,Amaryllis reginae L.,,
HIRH80,,Hippophae rhamnoides L.,seaberry,Elaeagnaceae
HIRO3,,Hibiscus rosa-sinensis L.,shoeblackplant,Malvaceae
HIRO4,,Hieracium robinsonii (Zahn) Fernald,Robinson's hawkweed,Asteraceae
HIRO4,HIUN2,Hieracium ungavense Lepage,,
HIRSC,,Hirschfeldia Moench,hirschfeldia,Brassicaceae
HIRTE,,Hirtella L.,hirtella,Chrysobalanaceae
HIRU,,Hieracium rusbyi Greene,Rusby's hawkweed,Asteraceae
HIRU,HIAB2,Hieracium abscissum Less.,,
HIRU2,,Hirtella rugosa Thuill. ex Pers.,teta de burra cinarron,Chrysobalanaceae
HIRU2,CHRU5,Chrysobalanus rugosus (Thuill. ex Pers.) G. Maza,,
HIRU2,HIPO2,Hirtella portoricensis Humb. & Bonpl.,,
HIRU2,ZARU,Zamzela rugosa (Thuill. ex Pers.) Raf.,,
HISA,,Hillebrandia sandwicensis Oliv.,aka'aka'aka,Begoniaceae
HISA2,,Hibiscus sabdariffa L.,roselle,Malvaceae
HISA4,,Hieracium sabaudum L.,New England hawkweed,Asteraceae
HISA4,HIVA2,Hieracium vagum Jord.,,
HISA5,,Hippocrepis salzmannii Boiss. & Reut.,,Fabaceae
HISC,,Hieracium scabrum Michx.,rough hawkweed,Asteraceae
HISC10,,Hieracium schultzii Fr.,roughstem hawkweed,Asteraceae
HISC10,HIWR,Hieracium wrightii (A. Gray) B.L. Rob. & Greenm.,,
HISC11,,Hieracium scribneri Small,Scribner's hawkweed,Asteraceae
HISC11,HISC4,"Hieracium ×scribneri Small (pro sp.), database artifact",,
HISC2,,Hieracium scouleri Hook.,Scouler's woollyweed,Asteraceae
HISC3,,Hibiscus schizopetalus (Dyer) Hook. f.,fringed rosemallow,Malvaceae
HISC3,HIROS,Hibiscus rosa-sinensis L. var. schizopetalus Dyer,,
HISC9,,Hippocrepis scabra DC.,,Fabaceae
HISC9,HIBO4,Hippocrepis bourgaei Nyman,,
HISCA,,Hieracium scouleri Hook. var. albertinum (Farr) G.W. Douglas & G.A. Allen,Scouler's woollyweed,Asteraceae
HISCA,HIAL,Hieracium albertinum Farr,,
HISCA,HICU2,Hieracium cusickii Gandog.,,
HISCA,HIFL5,Hieracium flettii H. St. John & Warren,,
HISCI,,Hieracium scabrum Michx. var. intonsum Fernald & H. St. John,rough hawkweed,Asteraceae
HISCN,,Hieracium scouleri Hook. var. nudicaule (A. Gray) Cronquist,Scouler's woollyweed,Asteraceae
HISCN,HICYN,Hieracium cynoglossoides Arv.-Touv. var. nudicaule A. Gray,,
HISCN,HINU,Hieracium nudicaule (A. Gray) A. Heller,,
HISCS,,Hieracium scabrum Michx. var. scabrum,rough hawkweed,Asteraceae
HISCS2,,Hieracium scouleri Hook. var. scouleri,Scouler's woollyweed,Asteraceae
HISCS2,HICH,Hieracium chapacanum Zahn,,
HISCS2,HIPA5,Hieracium parryi Zahn,,
HISCT,,Hieracium scabrum Michx. var. tonsum Fernald & H. St. John,rough hawkweed,Asteraceae
HIST,,Hibiscus striatus Cav.,striped rosemallow,Malvaceae
HIST2,,"Hibiscadelphus stellatus H. Oppenh., Bustamente & Perlman",stellar hau kuahiwi,Malvaceae
HIST7,,Hippeastrum striatum (Lam.) H.E. Moore,striped Barbados lily,Liliaceae
HIST7,AMST8,Amaryllis striatum Lam.,,
HISTI,,Histiopteris (J. Agardh) J. Sm.,histiopteris,Dennstaedtiaceae
HISTL2,,Hibiscus striatus Cav. ssp. lambertianus (Kunth) Blanch. ex Proct.,striped rosemallow,Malvaceae
HISTL2,HICU3,Hibiscus cubensis A. Rich.,,
HISTL2,HILA3,Hibiscus lambertianus Kunth,,
HISW,,Hilaria swallenii Cory,Swallen's curly-mesquite,Poaceae
HISY,,Hibiscus syriacus L.,rose of Sharon,Malvaceae
HITCH,,Hitchenia Wall.,hitchenia,Zingiberaceae
HITE,,Hippuris tetraphylla L. f.,fourleaf mare's-tail,Hippuridaceae
HITI,,Hibiscus tiliaceus L.,sea hibiscus,Malvaceae
HITI,PAGR2,Pariti grande Britton ex Small,,
HITI,PATI2,Pariti tiliaceum (L.) A. Juss. ex Britton & Millsp.,,
HITI,TATI,Talipariti tiliaceum (L.) Fryxell,,
HITR,,Hibiscus trionum L.,flower of an hour,Malvaceae
HITR,TRTR13,"Trionum trionum (L.) Wooton & Standl., nom. inval.",,
HITR2,,Hieracium triste Willd. ex Spreng.,woolly hawkweed,Asteraceae
HITR3,,Hirtella triandra Sw.,pigeonberry,Chrysobalanaceae
HITR3,CHTR4,Chrysobalanus triandrus (Sw.) Morales,,
HITR3,HIAM2,"Hirtella americana Jacq., non L.",,
HITR3,HIJA2,Hirtella jamaicensis Urb.,,
HITR3,HIMU5,Hirtella multiflora Urb.,,
HITR4,,Hibiscus trilobus Aubl.,threelobe rosemallow,Malvaceae
HITR6,,Hieracium tridentatum Fr.,threetooth hawkweed,Asteraceae
HITRF,,Hieracium triste Willd. ex Spreng. var. fulvum Hultén,woolly hawkweed,Asteraceae
HITRT2,,Hieracium triste Willd. ex Spreng. var. triste,woolly hawkweed,Asteraceae
HITRT2,CHTR7,Chlorocrepis tristis (Willd. ex Spreng.) Á. Löve & D. Löve,,
HITRT2,HITRT,Hieracium triste Willd. ex Spreng. var. tritiforme Zahn,,
HIUM,,Hieracium umbellatum L.,narrowleaf hawkweed,Asteraceae
HIUM,HICO4,Hieracium columbianum Rydb.,,
HIUM,HISC8,Hieracium scabriusculum Schwein.,,
HIUM,HISCC,Hieracium scabriusculum Schwein. var. columbianum (Rydb.) Lepage,,
HIUM,HISCP,Hieracium scabriusculum Schwein. var. perhirsutum Lepage,,
HIUM,HISCS3,Hieracium scabriusculum Schwein. var. saximontanum Lepage,,
HIUM,HISCS4,Hieracium scabriusculum Schwein. var. scabrum (Schwein.) Lepage,,
HIUN3,,Hippocrepis unisiliquosa L.,,Fabaceae
HIVE,,Hieracium venosum L.,rattlesnakeweed,Asteraceae
HIVE,HIVEN,Hieracium venosum L. var. nudicaule (Michx.) Farw.,,
HIVI,,Hibiscus vitifolius L.,tropical rose mallow,Malvaceae
HIVI3,,Hippeastrum vittatum (L'Hér.) Herb. [excluded],,Liliaceae
HIVI3,AMVI7,Amaryllis vittatum L'Hér.,,
HIVO,,Hippocratea volubilis L.,medicine vine,Hippocrateaceae
HIVU2,,Hippuris vulgaris L.,common mare's-tail,Hippuridaceae
HIWA,,Hibiscus waimeae A. Heller,white Kauai rosemallow,Malvaceae
HIWAH,,Hibiscus waimeae A. Heller ssp. hannerae (O. Deg. & I. Deg.) D.M. Bates,white Kauai rosemallow,Malvaceae
HIWAH,HIWAH2,Hibiscus waimeae A. Heller var. hannerae O. Deg. & I. Deg.,,
HIWAW,,Hibiscus waimeae A. Heller ssp. waimeae,white Kauai rosemallow,Malvaceae
HIWI,,Hibiscadelphus wilderianus Rock,Maui hau kuahiwi,Malvaceae
HIWO,,Hibiscadelphus woodii D.H. Lorence & W.L. Wagner,Wood's hau kuahiwi,Malvaceae
HOAC,,Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f.,needleleaf bluet,Rubiaceae
HOAC2,,Hookeria acutifolia Hook. & Grev.,sharpleaf hookeria moss,Hookeriaceae
HOACA2,,Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. acerosa,needleleaf bluet,Rubiaceae
HOACA2,HEAC5,Hedyotis acerosa A. Gray,,
HOACA2,OLAC,Oldenlandia acerosa (A. Gray) A. Gray,,
HOACP2,,Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. var. polypremoides (A. Gray) Terrell,needleleaf bluet,Rubiaceae
HOACP2,HEACB,Hedyotis acerosa A. Gray var. bigelovii (Greenm.) W.H. Lewis,,
HOACP2,HEACP,Hedyotis acerosa A. Gray var. polypremoides (A. Gray) W.H. Lewis,,
HOACP2,HEPO5,Hedyotis polypremoides (A. Gray) Shinners,,
HOACP2,HOACP,Houstonia acerosa (A. Gray) A. Gray ex Benth. & Hook. f. ssp. polypremoides (A. Gray) Terrell,,
HOACP2,HOPO3,Houstonia polypremoides A. Gray,,
HOACP2,HOPOB,Houstonia polypremoides A. Gray var. bigelovii Greenm.,,
HOAD,,Homomallium adnatum (Hedw.) Broth.,homomallium moss,Hypnaceae
HOAD,AMAD,Amblystegiella adnata (Hedw.) Nichols,,
HOAD,HOADN,Homomallium adnatum (Hedw.) Broth. var. nelsonii Kindb. ex Gier,,
HOAE2,,Homalothecium aeneum (Mitt.) E. Lawton,bright copper homalothecium moss,Brachytheciaceae
HOAE2,CAAE6,Camptothecium aeneum (Mitt.) A. Jaeger,,
HOAE2,CAAED,Camptothecium aeneum (Mitt.) A. Jaeger var. dolosum (Renauld & Cardot) Grout,,
HOAE2,CAAER,Camptothecium aeneum (Mitt.) A. Jaeger var. robustum Grout,,
HOAL,,Horsfordia alata (S. Watson) A. Gray,pink velvetmallow,Malvaceae
HOAL,SIAL10,Sida alata S. Watson,,
HOAM2,,Horsfieldia amklaal Kaneh.,,Myristicaceae
HOAN,,Hohenbergia antillana Mez,Antilles lacebark,Bromeliaceae
HOAN3,,Holarrhena antidysenterica (Roxb. ex Fleming) Wall. ex A. DC.,tellicherry bark,Apocynaceae
HOAQ,,Howellia aquatilis A. Gray,water howellia,Campanulaceae
HOAR,,Hordeum arizonicum Covas,Arizona barley,Poaceae
HOAR,CRAR12,Critesion arizonicum (Covas) Á. Löve,,
HOAR4,,Homalothecium arenarium (Lesq.) E. Lawton,sandwort homalothecium moss,Brachytheciaceae
HOAR4,CAAL32,Camptothecium alsioides Kindb.,,
HOAR4,CAAR42,Camptothecium arenarium (Lesq.) A. Jaeger,,
